vid,uid,s_min,s_sec,a_obj,split,label
lAHKqXbyGY0,lAHKqXbyGY0_2738000_2748000,45,38,tabla_sitar,train,v2
lAHKqXbyGY0,lAHKqXbyGY0_2802000_2812000,46,42,tabla_sitar,train,v2
lAHKqXbyGY0,lAHKqXbyGY0_2820000_2830000,47,0,tabla_sitar,train,v2
lAHKqXbyGY0,lAHKqXbyGY0_3011000_3021000,50,11,tabla_sitar,train,v2
lAHKqXbyGY0,lAHKqXbyGY0_3060000_3070000,51,0,tabla_sitar,train,v2
LASNOOICnA0,LASNOOICnA0_51000_61000,0,51,erhu,val,v2
laU4KZywgy8,laU4KZywgy8_0_5000,0,0,keyboard,test,v1s
lAXpiE0dm_k,lAXpiE0dm_k_0_5000,0,0,piano,test,v1s
LB4w_fc8F-A,LB4w_fc8F-A_80000_90000,1,20,mower,train,v2
lBbaen3klpQ,lBbaen3klpQ_3000_8000,0,3,lion,val,v1s
lbhn5xknKO0,lbhn5xknKO0_0_5000,0,0,mower,train,v1s
LbjDctYkTKg,LbjDctYkTKg_85000_95000,1,25,piano,train,v2
lboOdAwbE_E,lboOdAwbE_E_0_5000,0,0,piano,train,v1s
LcAVQW8jafU,LcAVQW8jafU_3000_8000,0,3,keyboard,train,v1s
lcOP60uXMeI,lcOP60uXMeI_8000_18000,0,8,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_20000_30000,0,20,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_23000_33000,0,23,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_52000_62000,0,52,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_134000_144000,2,14,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_164000_174000,2,44,piano,train,v2
lcOP60uXMeI,lcOP60uXMeI_194000_204000,3,14,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_198000_208000,3,18,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_220000_230000,3,40,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_238000_248000,3,58,cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_389000_399000,6,29,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_396000_406000,6,36,piano_cello_clarinet,train,v2
lcOP60uXMeI,lcOP60uXMeI_430000_440000,7,10,piano_cello_clarinet,train,v2
lCPOFKvKeqE,lCPOFKvKeqE_5000_10000,0,5,bird,train,v1s
lcPpCRidCF8,lcPpCRidCF8_1000_11000,0,1,guzheng,val,v2
lcS-o29eguc,lcS-o29eguc_0_5000,0,0,marimba,train,v1s
lCTH25Jdk-A,lCTH25Jdk-A_27000_37000,0,27,tiger,train,v2
LCUHL9I-K7I,LCUHL9I-K7I_10000_20000,0,10,hair-dryer,train,v2
LcwakmQwG40,LcwakmQwG40_5000_10000,0,5,helicopter,test,v1s
lCxQH8lmStU,lCxQH8lmStU_1000_11000,0,1,sheep,train,v2
lCxQH8lmStU,lCxQH8lmStU_27000_37000,0,27,sheep,train,v2
lCxQH8lmStU,lCxQH8lmStU_30000_40000,0,30,sheep,train,v2
Ldcoy55WB40,Ldcoy55WB40_0_5000,0,0,baby,val,v1s
lDdSbnUdK-Q,lDdSbnUdK-Q_0_5000,0,0,woman,train,v1s
lDoRcfkSWUE,lDoRcfkSWUE_15000_25000,0,15,trumpet,train,v2
ldQsFZZ2KU8,ldQsFZZ2KU8_2000_7000,0,2,bird,train,v1s
lDTiKYPRo0A,lDTiKYPRo0A_0_5000,0,0,ukulele,train,v1s
LDuZwkvJKJE,LDuZwkvJKJE_0_5000,0,0,tabla,val,v1s
le5euuUnfuc,le5euuUnfuc_5000_10000,0,5,dog,train,v1s
le7OQFSl3S0,le7OQFSl3S0_110000_120000,1,50,harp,val,v2
LEUKYOndizA,LEUKYOndizA_0_5000,0,0,wolf,train,v1s
levy7BktI4M,levy7BktI4M_0_10000,0,0,trumpet,train,v2
LExpQz32kLY,LExpQz32kLY_0_5000,0,0,helicopter,train,v1s
lEXQuqOUxFg,lEXQuqOUxFg_6000_16000,0,6,ukulele,train,v2
lEXQuqOUxFg,lEXQuqOUxFg_34000_44000,0,34,ukulele,train,v2
LF3C6NlbbYk,LF3C6NlbbYk_0_5000,0,0,marimba,train,v1s
LF4bs0MUoQg,LF4bs0MUoQg_5000_10000,0,5,helicopter,train,v1s
lf9JPGFfx_U,lf9JPGFfx_U_2000_7000,0,2,tabla,train,v1s
lFby9gPze98,lFby9gPze98_15000_25000,0,15,piano_trumpet,train,v2
lFby9gPze98,lFby9gPze98_63000_73000,1,3,piano_trumpet,train,v2
lFby9gPze98,lFby9gPze98_125000_135000,2,5,piano_trumpet,train,v2
lFGeZ5_Cdsg,lFGeZ5_Cdsg_0_5000,0,0,lion,train,v1s
lfux0vEcsjM,lfux0vEcsjM_2000_7000,0,2,dog,train,v1s
LGdZx_Ng2OU,LGdZx_Ng2OU_5000_10000,0,5,car,train,v1s
LGO04YtusJ8,LGO04YtusJ8_2000_7000,0,2,tabla,train,v1s
LGWA6yziPGQ,LGWA6yziPGQ_3000_8000,0,3,baby,train,v1s
LH9bR25WS9E,LH9bR25WS9E_0_5000,0,0,marimba,test,v1s
LheyT6WSxkw,LheyT6WSxkw_0_5000,0,0,piano,train,v1s
LHN9J7o76EI,LHN9J7o76EI_0_5000,0,0,piano,train,v1s
LhOobR33d9o,LhOobR33d9o_0_5000,0,0,lion,val,v1s
LHq48kOIkHM,LHq48kOIkHM_32000_42000,0,32,man,train,v2
LHq48kOIkHM,LHq48kOIkHM_227000_237000,3,47,saw_man,train,v2
LHq48kOIkHM,LHq48kOIkHM_260000_270000,4,20,saw_man,train,v2
LHq48kOIkHM,LHq48kOIkHM_280000_290000,4,40,man,train,v2
LHq48kOIkHM,LHq48kOIkHM_428000_438000,7,8,saw,train,v2
LHq48kOIkHM,LHq48kOIkHM_453000_463000,7,33,saw,train,v2
liDQRLYu2EM,liDQRLYu2EM_0_5000,0,0,piano,train,v1s
liGpB4wpav0,liGpB4wpav0_0_5000,0,0,piano,train,v1s
LILHnSfoQ_8,LILHnSfoQ_8_0_5000,0,0,baby,train,v1s
lIpZFUsIn4A,lIpZFUsIn4A_110000_120000,1,50,emergency-car,train,v2
lIpZFUsIn4A,lIpZFUsIn4A_158000_168000,2,38,emergency-car,train,v2
lIpZFUsIn4A,lIpZFUsIn4A_200000_210000,3,20,emergency-car,train,v2
LitaFzObEEk,LitaFzObEEk_5000_15000,0,5,baby,train,v2
LitaFzObEEk,LitaFzObEEk_5000_10000,0,5,baby,val,v1s
lITCwdPTL_M,lITCwdPTL_M_1000_6000,0,1,marimba,test,v1s
LIUU1ZmIljc,LIUU1ZmIljc_30000_40000,0,30,piano,train,v2
LIUU1ZmIljc,LIUU1ZmIljc_90000_100000,1,30,marimba,train,v2
LIUU1ZmIljc,LIUU1ZmIljc_270000_280000,4,30,piano_marimba,train,v2
LIUU1ZmIljc,LIUU1ZmIljc_480000_490000,8,0,piano_marimba,train,v2
lJ8TKjNZlcM,lJ8TKjNZlcM_5000_10000,0,5,ukulele,train,v1s
ljgATU7mU4Q,ljgATU7mU4Q_0_5000,0,0,marimba,test,v1s
Ljmm1wCssJg,Ljmm1wCssJg_0_5000,0,0,ukulele,train,v1s
ljq0lCGKapY_0,ljq0lCGKapY_0,0,0,marimba,test,v1m
lJwLfDp4pmA,lJwLfDp4pmA_0_5000,0,0,car,train,v1s
LjxhswBV1UA,LjxhswBV1UA_0_5000,0,0,ukulele,train,v1s
lK4qbIU0sxU,lK4qbIU0sxU_0_10000,0,0,sheep,train,v2
LKCrURlIPEc,LKCrURlIPEc_0_5000,0,0,emergency-car,val,v1s
LkzdP7otb5I,LkzdP7otb5I_0_10000,0,0,utv,train,v2
ll25PVVU75c,ll25PVVU75c_10000_20000,0,10,car,train,v2
LlFCu8KEMQs,LlFCu8KEMQs_0_5000,0,0,bus,test,v1s
llfjflKaRGA,llfjflKaRGA_0_5000,0,0,wolf,train,v1s
LlhQXN7vlv8,LlhQXN7vlv8_0_5000,0,0,piano,train,v1s
lLJH2JJUcMM,lLJH2JJUcMM_22000_32000,0,22,guzheng,train,v2
LLrPRU3T3To,LLrPRU3T3To_30000_40000,0,30,parrot,train,v2
Lm0iwrxvl0o,Lm0iwrxvl0o_0_5000,0,0,piano,train,v1s
lm1n5TJ3aHk,lm1n5TJ3aHk_5000_15000,0,5,woman_parrot,val,v2
lm1n5TJ3aHk,lm1n5TJ3aHk_30000_40000,0,30,woman_parrot,val,v2
lm1n5TJ3aHk,lm1n5TJ3aHk_60000_70000,1,0,woman_parrot,val,v2
lm1n5TJ3aHk,lm1n5TJ3aHk_115000_125000,1,55,woman_parrot,val,v2
lm5-S8TjAyY,lm5-S8TjAyY_4000_9000,0,4,piano,train,v1s
Lmbv30kFSmk,Lmbv30kFSmk_210000_220000,3,30,frying-food,train,v2
LMc8CtRYwvM,LMc8CtRYwvM_35000_45000,0,35,drum_marimba,val,v2
LmnzBCBjyBk,LmnzBCBjyBk_0_5000,0,0,piano,test,v1s
LMW6S_qNxVY,LMW6S_qNxVY_0_5000,0,0,keyboard,train,v1s
LMyhMkVdGgs,LMyhMkVdGgs_8000_18000,0,8,trombone,test,v2
LMyhMkVdGgs,LMyhMkVdGgs_26000_36000,0,26,trombone,test,v2
LMyhMkVdGgs,LMyhMkVdGgs_121000_131000,2,1,trombone,test,v2
LMyhMkVdGgs,LMyhMkVdGgs_137000_147000,2,17,trombone,test,v2
lMYygmfENMY,lMYygmfENMY_26000_36000,0,26,piano,train,v2
lMYygmfENMY,lMYygmfENMY_48000_58000,0,48,woman_guitar,train,v2
lMYygmfENMY,lMYygmfENMY_80000_90000,1,20,drum,train,v2
lMYygmfENMY,lMYygmfENMY_115000_125000,1,55,woman_guitar,train,v2
lMYygmfENMY,lMYygmfENMY_155000_165000,2,35,piano,train,v2
lMYygmfENMY,lMYygmfENMY_171000_181000,2,51,drum,train,v2
lMYygmfENMY,lMYygmfENMY_218000_228000,3,38,guitar_boy,train,v2
lMYygmfENMY,lMYygmfENMY_250000_260000,4,10,drum,train,v2
lMYygmfENMY,lMYygmfENMY_270000_280000,4,30,piano,train,v2
lMYygmfENMY,lMYygmfENMY_294000_304000,4,54,girl_guitar_drum,train,v2
lMYygmfENMY,lMYygmfENMY_332000_342000,5,32,drum_guitar,train,v2
LN2lzemtG9s,LN2lzemtG9s_0_5000,0,0,marimba,train,v1s
Ln2QlrmbvWM,Ln2QlrmbvWM_40000_50000,0,40,guitar_man,train,v2
lneLeKzHitQ,lneLeKzHitQ_5000_15000,0,5,helicopter,train,v2
lNHH74KRXI4,lNHH74KRXI4_5000_10000,0,5,woman,train,v1s
LnhqofnK8j4,LnhqofnK8j4_0_10000,0,0,wolf,train,v2
lnNNhnxu4bo,lnNNhnxu4bo_37000_47000,0,37,pig,train,v2
lnNNhnxu4bo,lnNNhnxu4bo_60000_70000,1,0,pig,train,v2
LnOzM8eJA4s,LnOzM8eJA4s_0_5000,0,0,keyboard,test,v1s
LNQ7fzfdLiY,LNQ7fzfdLiY_2000_7000,0,2,emergency-car,test,v1s
lnYrARRL43U,lnYrARRL43U_0_5000,0,0,gun,train,v1s
LnZke14BYM4,LnZke14BYM4_0_5000,0,0,lion,train,v1s
lo_F261_XGI,lo_F261_XGI_5000_10000,0,5,bird,train,v1s
Lo7sGHpICOE,Lo7sGHpICOE_0_5000,0,0,helicopter,train,v1s
lOB3hagJdJA,lOB3hagJdJA_0_5000,0,0,mower,train,v1s
LobFfPIG_oc,LobFfPIG_oc_7000_17000,0,7,guitar,train,v2
LobFfPIG_oc,LobFfPIG_oc_20000_30000,0,20,girl_guitar,train,v2
LobFfPIG_oc,LobFfPIG_oc_55000_65000,0,55,girl_guitar,train,v2
LOFX2UVozf8,LOFX2UVozf8_1000_11000,0,1,handpan,train,v2
LOFX2UVozf8,LOFX2UVozf8_45000_55000,0,45,handpan,train,v2
LOFX2UVozf8,LOFX2UVozf8_80000_90000,1,20,handpan,train,v2
LOFX2UVozf8,LOFX2UVozf8_160000_170000,2,40,handpan,train,v2
LOFX2UVozf8,LOFX2UVozf8_190000_200000,3,10,handpan,train,v2
loQdim1QEZI,loQdim1QEZI_7000_17000,0,7,piano,train,v2
loQdim1QEZI,loQdim1QEZI_35000_45000,0,35,piano,train,v2
loyU6mjA52E,loyU6mjA52E_6000_16000,0,6,gun,train,v2
loyU6mjA52E,loyU6mjA52E_18000_28000,0,18,gun,train,v2
lP-wIYrcxMs,lP-wIYrcxMs_0_5000,0,0,car,train,v1s
Lp4VlV1iebo,Lp4VlV1iebo_5000_10000,0,5,wolf,train,v1s
lp6k5RKX06A,lp6k5RKX06A_5000_10000,0,5,baby,train,v1s
LP8goVFFZys,LP8goVFFZys_0_5000,0,0,violin,train,v1s
LPaRBMnW6MI,LPaRBMnW6MI_0_5000,0,0,violin,train,v1s
lPbwsW5pvQQ,lPbwsW5pvQQ_0_5000,0,0,saw,train,v1s
LpeUNO651d4,LpeUNO651d4_0_5000,0,0,bird,train,v1s
LpLLHGTNW68,LpLLHGTNW68_5000_10000,0,5,woman,val,v1s
Lpus_fxffrE,Lpus_fxffrE_0_5000,0,0,tabla,test,v1s
LPvJFjsxMj8,LPvJFjsxMj8_5000_10000,0,5,cat,test,v1s
lQg9DAhSwzE,lQg9DAhSwzE_5000_10000,0,5,car,val,v1s
LqInaHKSdvo,LqInaHKSdvo_0_5000,0,0,dog,train,v1s
lqkqXDSuVJ0,lqkqXDSuVJ0_0_5000,0,0,mower,train,v1s
LQlLJWdCelw,LQlLJWdCelw_22000_32000,0,22,woman_piano_guitar,train,v2
LQlLJWdCelw,LQlLJWdCelw_48000_58000,0,48,woman_piano_drum_guitar,train,v2
LQlLJWdCelw,LQlLJWdCelw_72000_82000,1,12,piano_woman_guitar_drum,train,v2
LQlLJWdCelw,LQlLJWdCelw_90000_100000,1,30,piano_woman_guitar,train,v2
LQlLJWdCelw,LQlLJWdCelw_105000_115000,1,45,piano_woman_guitar,train,v2
LQlLJWdCelw,LQlLJWdCelw_135000_145000,2,15,woman_guitar,train,v2
lqXiv4wafG8,lqXiv4wafG8_20000_30000,0,20,accordion,train,v2
LR24x_BZ85I,LR24x_BZ85I_0_10000,0,0,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_63000_73000,1,3,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_140000_150000,2,20,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_220000_230000,3,40,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_241000_251000,4,1,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_251000_261000,4,11,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_270000_280000,4,30,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_423000_433000,7,3,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_494000_504000,8,14,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_574000_584000,9,34,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_871000_881000,14,31,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_892000_902000,14,52,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_934000_944000,15,34,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_991000_1001000,16,31,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1396000_1406000,23,16,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1491000_1501000,24,51,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1531000_1541000,25,31,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1670000_1680000,27,50,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1753000_1763000,29,13,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1921000_1931000,32,1,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_1992000_2002000,33,12,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2074000_2084000,34,34,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2178000_2188000,36,18,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2325000_2335000,38,45,woman_man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2409000_2419000,40,9,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2474000_2484000,41,14,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2550000_2560000,42,30,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2630000_2640000,43,50,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2643000_2653000,44,3,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2704000_2714000,45,4,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2790000_2800000,46,30,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2820000_2830000,47,0,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2920000_2930000,48,40,man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2930000_2940000,48,50,woman_man,train,v2
LR24x_BZ85I,LR24x_BZ85I_2958000_2968000,49,18,woman,train,v2
LR24x_BZ85I,LR24x_BZ85I_2978000_2988000,49,38,woman,train,v2
lr9L7xjr4xg,lr9L7xjr4xg_5000_10000,0,5,cat,train,v1s
lRCal6f_fWY,lRCal6f_fWY_0_5000,0,0,saw,train,v1s
LrOzd4OE6UU,LrOzd4OE6UU_3000_8000,0,3,helicopter,train,v1s
LRVzhJ0aG84,LRVzhJ0aG84_12000_22000,0,12,pig,test,v2
LrZlGfF3EeY,LrZlGfF3EeY_763000_773000,12,43,gun_man,train,v2
LS6BIaF2-2w,LS6BIaF2-2w_0_5000,0,0,lion,train,v1s
LSMgG64MW2U,LSMgG64MW2U_0_5000,0,0,car,train,v1s
LsqusWNH-V0,LsqusWNH-V0_5000_10000,0,5,baby,train,v1s
LSR_fs7E5sY,LSR_fs7E5sY_0_5000,0,0,keyboard,train,v1s
LsugBwnLN1Q,LsugBwnLN1Q_0_5000,0,0,bus,train,v1s
LTej9ONMoag,LTej9ONMoag_0_5000,0,0,horse,train,v1s
lTgmR3ZDsf4,lTgmR3ZDsf4_0_5000,0,0,lion,train,v1s
ltICkcOXKGU,ltICkcOXKGU_2000_7000,0,2,ukulele,train,v1s
LTLuDFO8QpA,LTLuDFO8QpA_0_5000,0,0,helicopter,test,v1s
LTLVd1bBD64,LTLVd1bBD64_10000_20000,0,10,piano,train,v2
Ltlz5vkXSpY,Ltlz5vkXSpY_5000_10000,0,5,helicopter,val,v1s
LtqeWJp7JLI,LtqeWJp7JLI_2000_7000,0,2,helicopter,val,v1s
ltrMjeJlGSs,ltrMjeJlGSs_48000_58000,0,48,sorna,train,v2
LTv7qAFpKTs,LTv7qAFpKTs_70000_80000,1,10,piano_violin,test,v2
LTv7qAFpKTs,LTv7qAFpKTs_315000_325000,5,15,piano_violin,test,v2
ltYnoCM2Hpk,ltYnoCM2Hpk_40000_50000,0,40,airplane,train,v2
LU7lpvfgBy8,LU7lpvfgBy8_0_5000,0,0,tabla,train,v1s
lu8RDB26uPY,lu8RDB26uPY_0_5000,0,0,woman,test,v1s
lULKn3Ejqds,lULKn3Ejqds_10000_20000,0,10,guitar,train,v2
lULKn3Ejqds,lULKn3Ejqds_40000_50000,0,40,guitar_man,train,v2
lULKn3Ejqds,lULKn3Ejqds_85000_95000,1,25,guitar_man,train,v2
lusSgj4qa1I,lusSgj4qa1I_1000_6000,0,1,gun,train,v1s
LV0Z0xiAknk,LV0Z0xiAknk_3000_13000,0,3,leopard,train,v2
lV1YAj9vwMI,lV1YAj9vwMI_11000_21000,0,11,emergency-car,train,v2
LV4ueNAZVrM,LV4ueNAZVrM_18000_28000,0,18,bell,val,v2
lVAPg1giCr8,lVAPg1giCr8_0_5000,0,0,car,train,v1s
LvdwLp6JWNM,LvdwLp6JWNM_3000_13000,0,3,wolf,train,v2
lVjDHrjLSy8,lVjDHrjLSy8_0_5000,0,0,gun,test,v1s
LvodH6Hdctk,LvodH6Hdctk_0_5000,0,0,bird,train,v1s
LVrFm1KRkXA,LVrFm1KRkXA_16000_26000,0,16,bell,train,v2
lVVawG0yx0A,lVVawG0yx0A_1000_11000,0,1,squirrel,train,v2
LVYetu5gk3I,LVYetu5gk3I_0_5000,0,0,helicopter,train,v1s
Lw057CKQDCw,Lw057CKQDCw_0_5000,0,0,ukulele,test,v1s
LWClbNmo37k,LWClbNmo37k_0_5000,0,0,helicopter,train,v1s
LwFe08rcl8k,LwFe08rcl8k_0_5000,0,0,piano,train,v1s
lWJU0K2Ic_g,lWJU0K2Ic_g_0_5000,0,0,lion,train,v1s
lwNQHu8yYwo,lwNQHu8yYwo_0_5000,0,0,lion,train,v1s
LWOrVaceQrI,LWOrVaceQrI_6000_16000,0,6,car,train,v2
LWOrVaceQrI,LWOrVaceQrI_120000_130000,2,0,car,train,v2
Lxbx92eI3Xg,Lxbx92eI3Xg_3000_8000,0,3,helicopter,train,v1s
lxC9rtCWzXw,lxC9rtCWzXw_0_5000,0,0,lion,train,v1s
LxE43y88XYE,LxE43y88XYE_40000_50000,0,40,car_elephant,train,v2
LxIi6zy5zJ4,LxIi6zy5zJ4_0_10000,0,0,cat,train,v2
LxIi6zy5zJ4,LxIi6zy5zJ4_110000_120000,1,50,cat,train,v2
LxIi6zy5zJ4,LxIi6zy5zJ4_130000_140000,2,10,cat,train,v2
lxmRVxNhLPY,lxmRVxNhLPY_0_5000,0,0,bird,val,v1s
lXomrow5aZ4,lXomrow5aZ4_0_5000,0,0,piano,train,v1s
lXsgRZASyEg,lXsgRZASyEg_4000_9000,0,4,piano,train,v1s
LXWQMp_b-ak,LXWQMp_b-ak_27000_37000,0,27,emergency-car,train,v2
lXzYKrwrRYM,lXzYKrwrRYM_15000_25000,0,15,train,train,v2
ly2hdkG0Eg0,ly2hdkG0Eg0_4000_9000,0,4,piano,train,v1s
Lyd7hfuLNS4,Lyd7hfuLNS4_320000_330000,5,20,piano,train,v2
LyHnIuHiRS4,LyHnIuHiRS4_0_5000,0,0,helicopter,train,v1s
LyIhmCTPLUc,LyIhmCTPLUc_1000_6000,0,1,cat,train,v1s
lYMOFqmFdk4,lYMOFqmFdk4_0_5000,0,0,keyboard,test,v1s
LYN44hDC0QE,LYN44hDC0QE_0_5000,0,0,horse,train,v1s
lyNsANjRU_Y,lyNsANjRU_Y_0_5000,0,0,ukulele,test,v1s
LYRJXfjtQJk,LYRJXfjtQJk_10000_20000,0,10,bird_man,test,v2
LYRJXfjtQJk,LYRJXfjtQJk_20000_30000,0,20,bird_man,test,v2
LYRJXfjtQJk,LYRJXfjtQJk_150000_160000,2,30,bird_man,test,v2
LYRJXfjtQJk,LYRJXfjtQJk_170000_180000,2,50,bird_man,test,v2
LYRJXfjtQJk,LYRJXfjtQJk_270000_280000,4,30,bird_man,test,v2
LYRJXfjtQJk,LYRJXfjtQJk_310000_320000,5,10,bird_man,test,v2
LyUa30uGBhQ,LyUa30uGBhQ_5000_10000,0,5,lion,train,v1s
LyWChUrpN0I,LyWChUrpN0I_0_5000,0,0,helicopter,train,v1s
lYwnXP3g050,lYwnXP3g050_4000_14000,0,4,sheep,val,v2
lYwnXP3g050,lYwnXP3g050_33000_43000,0,33,sheep,val,v2
LYXCoaQTyv8,LYXCoaQTyv8_5000_10000,0,5,bus,train,v1s
LZ03Oc12LZg,LZ03Oc12LZg_0_5000,0,0,violin,train,v1s
lz4jEA9nbPI,lz4jEA9nbPI_3000_13000,0,3,tuba,train,v2
lZ6T7D65kys,lZ6T7D65kys_0_5000,0,0,wolf,val,v1s
LZEu6O7vCAo,LZEu6O7vCAo_0_5000,0,0,bird,train,v1s
LzfLw0pVyTc,LzfLw0pVyTc_5000_10000,0,5,emergency-car,train,v1s
Lzfve0wQpAI,Lzfve0wQpAI_0_5000,0,0,violin,train,v1s
LZI1N5TMAEs,LZI1N5TMAEs_80000_90000,1,20,tiger,train,v2
LZTGraAMpzM,LZTGraAMpzM_1000_6000,0,1,horse,train,v1s
lzzMHoi3r2w,lzzMHoi3r2w_7000_17000,0,7,marimba,train,v2
lzzMHoi3r2w,lzzMHoi3r2w_50000_60000,0,50,marimba,train,v2
lzzMHoi3r2w,lzzMHoi3r2w_68000_78000,1,8,marimba,train,v2
m_BHG-7T3iY,m_BHG-7T3iY_5000_10000,0,5,baby,train,v1s
m_kKN_xYTFw,m_kKN_xYTFw_18000_28000,0,18,trombone,test,v2
M_NFF8D5q-U,M_NFF8D5q-U_0_10000,0,0,guitar_man,train,v2
m_TDmJDVh0o,m_TDmJDVh0o_14000_24000,0,14,emergency-car,test,v2
m_TDmJDVh0o,m_TDmJDVh0o_172000_182000,2,52,emergency-car,test,v2
m_TDmJDVh0o,m_TDmJDVh0o_307000_317000,5,7,emergency-car,test,v2
M-0hZXynyC0,M-0hZXynyC0_5000_10000,0,5,violin,val,v1s
M-bmsXbJBdw,M-bmsXbJBdw_0_5000,0,0,car,val,v1s
m-FfTcOjM9M,m-FfTcOjM9M_0_5000,0,0,keyboard,train,v1s
M0aMpDlIphg,M0aMpDlIphg_5000_10000,0,5,dog,train,v1s
M0i72fXb3Fc,M0i72fXb3Fc_1000_6000,0,1,tabla,val,v1s
m0nQ5Mc_uPk,m0nQ5Mc_uPk_1000_6000,0,1,lion,train,v1s
M0YY4aWfNMk,M0YY4aWfNMk_0_5000,0,0,violin,train,v1s
M1mckraO5_Q,M1mckraO5_Q_0_5000,0,0,marimba,train,v1s
m1MpTlGAD4Q,m1MpTlGAD4Q_25000_35000,0,25,sorna,test,v2
M2EgvXSDunk,M2EgvXSDunk_0_5000,0,0,tabla,train,v1s
M2wTsp9XAcM,M2wTsp9XAcM_0_5000,0,0,violin,train,v1s
m4n7glm29B8,m4n7glm29B8_5000_10000,0,5,mower,train,v1s
M4w9yl5HJno,M4w9yl5HJno_0_5000,0,0,bird,train,v1s
m4YdXBcwe4M,m4YdXBcwe4M_0_5000,0,0,piano,train,v1s
M4zTmpMgo7s,M4zTmpMgo7s_0_10000,0,0,dog,train,v2
m5I_M9d80Wg,m5I_M9d80Wg_3000_8000,0,3,cat,val,v1s
m5moFLvArTE,m5moFLvArTE_0_5000,0,0,piano,val,v1s
m5UzW4ol8-E,m5UzW4ol8-E_0_5000,0,0,baby,train,v1s
m5yAAn0QT6M_5,m5yAAn0QT6M_5,0,0,man,train,v1m
m5yAAn0QT6M_6,m5yAAn0QT6M_6,0,0,man_dog,train,v1m
M6_yuMaYxFk,M6_yuMaYxFk_0_5000,0,0,piano,train,v1s
M60XROTcN7M,M60XROTcN7M_0_5000,0,0,gun,train,v1s
m6iAg3VoVFo,m6iAg3VoVFo_1000_6000,0,1,car,train,v1s
m6ilfE_q11s,m6ilfE_q11s_70000_80000,1,10,piano_clarinet,train,v2
m6ilfE_q11s,m6ilfE_q11s_180000_190000,3,0,piano_clarinet,train,v2
M6rdDnqW8EE,M6rdDnqW8EE_4000_9000,0,4,helicopter,train,v1s
M6vnA5H5R1M,M6vnA5H5R1M_85000_95000,1,25,erhu,val,v2
M78fX7KZiw0,M78fX7KZiw0_0_5000,0,0,violin,train,v1s
M79DVHaFu4A,M79DVHaFu4A_41000_51000,0,41,piano_erhu,train,v2
m7cv8u9P-bo,m7cv8u9P-bo_0_5000,0,0,marimba,train,v1s
M83GjpnyZgo,M83GjpnyZgo_0_5000,0,0,bird,train,v1s
m8jgmPCgtqQ,m8jgmPCgtqQ_0_5000,0,0,baby,train,v1s
M99y5aSSJnk,M99y5aSSJnk_0_5000,0,0,dog,val,v1s
M9Tlz6bcjq8,M9Tlz6bcjq8_150000_160000,2,30,axe,train,v2
