vid,uid,s_min,s_sec,a_obj,split,label
qbpzeMEPjlo,qbpzeMEPjlo_14000_24000,0,14,tank,seen_train,v2
w_eLiBZWV8w,w_eLiBZWV8w_89000_99000,1,29,off-the-screen,seen_train,v2
zpNkOOZw48Y,zpNkOOZw48Y_47000_57000,0,47,trumpet,seen_train,v2
DzGB2cLHueU,DzGB2cLHueU_30000_40000,0,30,trombone,seen_train,v2
k-QdTpIp5m0,k-QdTpIp5m0_446000_456000,7,26,missile-rocket,seen_train,v2
gdjRxuFIbn0,gdjRxuFIbn0_159000_169000,2,39,flute_drum_handpan,seen_train,v2
RYTEikiB21c,RYTEikiB21c_85000_95000,1,25,airplane,seen_train,v2
HuFzVoyayj8,HuFzVoyayj8_440000_450000,7,20,boat,seen_train,v2
iFXMgv9mdOA,iFXMgv9mdOA_170000_180000,2,50,train,seen_train,v2
oRQqy3WfQ40,oRQqy3WfQ40_1700000_1710000,28,20,man,seen_train,v2
NOqCnug7Rvc,NOqCnug7Rvc_1000_11000,0,1,piano_flute_tuba_accordion,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_130000_140000,2,10,man,seen_train,v2
SFBdkBTesiE,SFBdkBTesiE_880000_890000,14,40,man,seen_train,v2
5EllFCrnSYc,5EllFCrnSYc_66000_76000,1,6,woman,seen_train,v2
lEXQuqOUxFg,lEXQuqOUxFg_34000_44000,0,34,ukulele,seen_train,v2
VFjIoNwrKio,VFjIoNwrKio_90000_100000,1,30,sitar,seen_train,v2
9nJeq5Sb7sk,9nJeq5Sb7sk_212000_222000,3,32,boat,seen_train,v2
rzKjN2en0H8,rzKjN2en0H8_162000_172000,2,42,accordion_drum_man_clarinet,seen_train,v2
BSvftaprWrE,BSvftaprWrE_30000_40000,0,30,piano_trumpet,seen_train,v2
zEua8MvDtSI,zEua8MvDtSI_190000_200000,3,10,piano_clarinet,seen_train,v2
-5npm3LS8mY,-5npm3LS8mY_83000_93000,1,23,bird,seen_train,v2
ETmo71vP7tA,ETmo71vP7tA_20000_30000,0,20,piano_clarinet,seen_train,v2
sfXt8h7KAHM,sfXt8h7KAHM_46000_56000,0,46,pig,seen_train,v2
E8zQtjE2Q0M,E8zQtjE2Q0M_172000_182000,2,52,handpan,seen_train,v2
5oQRA7tEVfI,5oQRA7tEVfI_10000_20000,0,10,drum_guitar,seen_train,v2
RP99h_cPehc,RP99h_cPehc_48000_58000,0,48,sorna,seen_train,v2
8cGUDi8c7a4,8cGUDi8c7a4_80000_90000,1,20,drum_guitar,seen_train,v2
iSbZfJc1hFs,iSbZfJc1hFs_150000_160000,2,30,tabla_ukulele,seen_train,v2
aHztffqIE64,aHztffqIE64_20000_30000,0,20,piano_trombone,seen_train,v2
OTNeX5w1-vY,OTNeX5w1-vY_37000_47000,0,37,harmonica,seen_train,v2
IMyCto9mLUc,IMyCto9mLUc_3000_13000,0,3,handpan,seen_train,v2
9xp46AwF9BY_2,9xp46AwF9BY_2,0,0,piano,seen_train,v1m
Au2wPpcU6Zs_0,Au2wPpcU6Zs_0,0,0,man,seen_train,v1m
mqB05HNR03g,mqB05HNR03g_110000_120000,1,50,woman,seen_train,v2
u4v75o5WxYw_1,u4v75o5WxYw_1,0,0,piano_man,seen_train,v1m
qUyuRsg0jTA,qUyuRsg0jTA_65000_75000,1,5,violin_clarinet,seen_train,v2
89wbeFGWzkY,89wbeFGWzkY_690000_700000,11,30,accordion_man,seen_train,v2
QG-NZLzOK1w,QG-NZLzOK1w_13000_23000,0,13,tractor,seen_train,v2
IXhGLlSSLaA,IXhGLlSSLaA_20000_30000,0,20,bassoon,seen_train,v2
CWqucKSEHmQ,CWqucKSEHmQ_55000_65000,0,55,trumpet,seen_train,v2
YjWmD-V9Yf8,YjWmD-V9Yf8_1280000_1290000,21,20,piano_man,seen_train,v2
eet6UUxIhIo,eet6UUxIhIo_0_10000,0,0,horse,seen_train,v2
pTLlUmX-Ud0,pTLlUmX-Ud0_560000_570000,9,20,guitar_man,seen_train,v2
ZvRM6VGy3kE,ZvRM6VGy3kE_20000_30000,0,20,pipa,seen_train,v2
rRbHTeAcJLQ,rRbHTeAcJLQ_77000_87000,1,17,woman,seen_train,v2
2VqnoV67t0g,2VqnoV67t0g_90000_100000,1,30,trombone_marimba,seen_train,v2
ZR3ByQycBMU,ZR3ByQycBMU_5000_15000,0,5,woman_piano,seen_train,v2
9p8w_RLwc8w,9p8w_RLwc8w_157000_167000,2,37,train,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_645000_655000,10,45,piano_clarinet,seen_train,v2
yuXuGO1MNs8,yuXuGO1MNs8_5000_15000,0,5,sorna,seen_train,v2
4t0I10eMoJU_1,4t0I10eMoJU_1,0,0,piano,seen_train,v1m
cST7aJt8K7Q,cST7aJt8K7Q_16000_26000,0,16,piano,seen_train,v2
Miq9i38PfhY,Miq9i38PfhY_60000_70000,1,0,pipa,seen_train,v2
sPMj6JKsrxU,sPMj6JKsrxU_0_10000,0,0,tabla,seen_train,v2
rzKjN2en0H8,rzKjN2en0H8_2000_12000,0,2,man,seen_train,v2
oRSCL3149fI,oRSCL3149fI_80000_90000,1,20,piano_clarinet,seen_train,v2
OTb1g25LVTw,OTb1g25LVTw_490000_500000,8,10,man,seen_train,v2
wlmLrGbdR0c,wlmLrGbdR0c_100000_110000,1,40,drum,seen_train,v2
4njWnic-uCg,4njWnic-uCg_165000_175000,2,45,man,seen_train,v2
504xwe6p9yE,504xwe6p9yE_10000_20000,0,10,man_pipa,seen_train,v2
AUX5cxr6fDs,AUX5cxr6fDs_90000_100000,1,30,keyboard,seen_train,v2
Mylt5LUyTCg,Mylt5LUyTCg_30000_40000,0,30,piano_violin,seen_train,v2
3gG3oaZHLmU,3gG3oaZHLmU_90000_100000,1,30,guitar_man,seen_train,v2
D2HyDCMIQ50,D2HyDCMIQ50_70000_80000,1,10,keyboard,seen_train,v2
oaQQuF7-uDc,oaQQuF7-uDc_30000_40000,0,30,piano,seen_train,v2
xLXcCv45AYg_15,xLXcCv45AYg_15,0,0,dog,seen_train,v1m
O09RyqZLDU0,O09RyqZLDU0_82000_92000,1,22,erhu_pipa,seen_train,v2
Cj5Dtv2f_uw,Cj5Dtv2f_uw_110000_120000,1,50,wolf,seen_train,v2
lCxQH8lmStU,lCxQH8lmStU_1000_11000,0,1,sheep,seen_train,v2
sYO59cM1g_g,sYO59cM1g_g_67000_77000,1,7,woman,seen_train,v2
sb7fbptoNiQ,sb7fbptoNiQ_78000_88000,1,18,piano,seen_train,v2
ZuDaNS19Qe4,ZuDaNS19Qe4_310000_320000,5,10,clarinet_cello_violin,seen_train,v2
mmKFvnvdW30,mmKFvnvdW30_615000_625000,10,15,guitar_man,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_2550000_2560000,42,30,man,seen_train,v2
iHLEMWui6mE,iHLEMWui6mE_30000_40000,0,30,airplane,seen_train,v2
SKi7ES0ogLI,SKi7ES0ogLI_80000_90000,1,20,man,seen_train,v2
-1HyqEM_VwM,-1HyqEM_VwM_6000_16000,0,6,piano,seen_train,v2
vg3BwGb9eUY,vg3BwGb9eUY_249000_259000,4,9,man,seen_train,v2
R4kPj-bgVIE,R4kPj-bgVIE_58000_68000,0,58,trombone,seen_train,v2
7gwIEglCBI8,7gwIEglCBI8_20000_30000,0,20,piano_bassoon,seen_train,v2
mFRkTyvuamE,mFRkTyvuamE_647000_657000,10,47,woman,seen_train,v2
9acaRffextI,9acaRffextI_88000_98000,1,28,man,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_265000_275000,4,25,handpan_guitar_violin,seen_train,v2
oRQqy3WfQ40,oRQqy3WfQ40_1680000_1690000,28,0,man,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_367000_377000,6,7,piano_saxophone,seen_train,v2
ZA5Nt3wyYwo,ZA5Nt3wyYwo_3000_13000,0,3,woman_bird_man,seen_train,v2
DlziaeZZl0I,DlziaeZZl0I_0_10000,0,0,frying-food,seen_train,v2
dlWTDbZEC08,dlWTDbZEC08_80000_90000,1,20,duck,seen_train,v2
Hq1Y9-bkeOk,Hq1Y9-bkeOk_110000_120000,1,50,harmonica_guitar,seen_train,v2
rP38yO7Op7M,rP38yO7Op7M_33000_43000,0,33,bird,seen_train,v2
uuoOeEiaDaE,uuoOeEiaDaE_0_10000,0,0,man,seen_train,v2
zvjPsMpbnac,zvjPsMpbnac_0_10000,0,0,tabla_woman,seen_train,v2
PwDGFjEcOiE,PwDGFjEcOiE_20000_30000,0,20,pig,seen_train,v2
loyU6mjA52E,loyU6mjA52E_18000_28000,0,18,gun,seen_train,v2
WkbCFN97-NM,WkbCFN97-NM_180000_190000,3,0,drum_guitar,seen_train,v2
pVTZOIHjIic,pVTZOIHjIic_850000_860000,14,10,woman_man,seen_train,v2
YCFt2hiq5Ec,YCFt2hiq5Ec_0_10000,0,0,pipa,seen_train,v2
Mat3hzBcqPQ,Mat3hzBcqPQ_53000_63000,0,53,airplane,seen_train,v2
KpgkhngU8yE,KpgkhngU8yE_12000_22000,0,12,tank,seen_train,v2
u1PpkxUBP_I,u1PpkxUBP_I_225000_235000,3,45,man,seen_train,v2
OHWcm4v4KsQ,OHWcm4v4KsQ_64000_74000,1,4,flute_trumpet,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_45000_55000,0,45,man,seen_train,v2
BUOZ95c2wq0_0,BUOZ95c2wq0_0,0,0,guitar,seen_train,v1m
soum5rw7na4,soum5rw7na4_220000_230000,3,40,cat,seen_train,v2
By-TDl2b2E4,By-TDl2b2E4_8000_18000,0,8,woman,seen_train,v2
ak6-mmzUdlM,ak6-mmzUdlM_61000_71000,1,1,guitar_man,seen_train,v2
BZyTr2Pku2A_2,BZyTr2Pku2A_2,0,0,woman_piano_guitar,seen_train,v1m
EJ3wkoW2_J8,EJ3wkoW2_J8_16000_26000,0,16,accordion_guitar_woman_man_drum,seen_train,v2
eAzfhxcAICs,eAzfhxcAICs_410000_420000,6,50,goose,seen_train,v2
CmjNpPAoDPM,CmjNpPAoDPM_60000_70000,1,0,pipa,seen_train,v2
P3uf4Jsl4Eg,P3uf4Jsl4Eg_6000_16000,0,6,drum,seen_train,v2
_ta7b5gmhJs,_ta7b5gmhJs_150000_160000,2,30,handpan,seen_train,v2
rt90Qj9j6gc,rt90Qj9j6gc_268000_278000,4,28,man,seen_train,v2
HH_rsQwZ560,HH_rsQwZ560_60000_70000,1,0,piano,seen_train,v2
vll33KEoCcc,vll33KEoCcc_0_10000,0,0,sheep,seen_train,v2
hIPJTkKXarw,hIPJTkKXarw_15000_25000,0,15,guitar_man,seen_train,v2
l5RmF_VrXic,l5RmF_VrXic_0_10000,0,0,tabla_violin,seen_train,v2
GG-PF_JxeW4,GG-PF_JxeW4_2590000_2600000,43,10,piano_guitar,seen_train,v2
oWHQfhzRazk,oWHQfhzRazk_30000_40000,0,30,erhu,seen_train,v2
vg3BwGb9eUY,vg3BwGb9eUY_1273000_1283000,21,13,man,seen_train,v2
m6ilfE_q11s,m6ilfE_q11s_180000_190000,3,0,piano_clarinet,seen_train,v2
B8Y9XsgRTco,B8Y9XsgRTco_120000_130000,2,0,bassoon_clarinet,seen_train,v2
2B_tR_2Ww6Y,2B_tR_2Ww6Y_20000_30000,0,20,lion,seen_train,v2
FWb73pA7Xu4,FWb73pA7Xu4_7000_17000,0,7,lion,seen_train,v2
iy2Z6OyJ6Go,iy2Z6OyJ6Go_77000_87000,1,17,bird,seen_train,v2
yC5nrbYn7TM,yC5nrbYn7TM_296000_306000,4,56,man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_1005000_1015000,16,45,guitar_man,seen_train,v2
DPUy0FJmhHY,DPUy0FJmhHY_40000_50000,0,40,guitar_man,seen_train,v2
TgVDrtj-r_M,TgVDrtj-r_M_1067000_1077000,17,47,piano_trombone_guitar_saxophone,seen_train,v2
CCFZT2_TJr0,CCFZT2_TJr0_15000_25000,0,15,piano_clarinet,seen_train,v2
rSCQ_zSKxZg,rSCQ_zSKxZg_39000_49000,0,39,woman,seen_train,v2
MDyjY3uiWp0,MDyjY3uiWp0_440000_450000,7,20,saw,seen_train,v2
DOe5REXClL8,DOe5REXClL8_60000_70000,1,0,accordion_piano,seen_train,v2
nnuN-Zt60TM,nnuN-Zt60TM_284000_294000,4,44,piano_violin,seen_train,v2
Agd3SwNy8QY,Agd3SwNy8QY_213000_223000,3,33,man,seen_train,v2
JXlgmoBDgj0,JXlgmoBDgj0_93000_103000,1,33,handpan,seen_train,v2
DssK8C9eesY,DssK8C9eesY_10000_20000,0,10,woman_bird,seen_train,v2
sSNdemHCHFA,sSNdemHCHFA_83000_93000,1,23,mower,seen_train,v2
2Gw4K7oqK08,2Gw4K7oqK08_265000_275000,4,25,lion_man,seen_train,v2
LHq48kOIkHM,LHq48kOIkHM_453000_463000,7,33,saw,seen_train,v2
SA6kKf9H3H4_1,SA6kKf9H3H4_1,0,0,background,seen_train,v1m
EsvcdsbE52M,EsvcdsbE52M_20000_30000,0,20,pig,seen_train,v2
BQYSbteWLp0_2,BQYSbteWLp0_2,0,0,piano,seen_train,v1m
EEFejKIsZl4,EEFejKIsZl4_70000_80000,1,10,vacuum-cleaner,seen_train,v2
6KT2mbCNxO4,6KT2mbCNxO4_65000_75000,1,5,tractor,seen_train,v2
3e85QJ5EtrI,3e85QJ5EtrI_90000_100000,1,30,woman_guitar,seen_train,v2
-RdYRbblnyU,-RdYRbblnyU_186000_196000,3,6,piano_clarinet,seen_train,v2
6KT2mbCNxO4,6KT2mbCNxO4_228000_238000,3,48,tractor,seen_train,v2
1XmwFLmxvCM,1XmwFLmxvCM_120000_130000,2,0,woman_piano,seen_train,v2
-1HyqEM_VwM,-1HyqEM_VwM_100000_110000,1,40,piano,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_120000_130000,2,0,handpan_guitar_violin,seen_train,v2
xLXcCv45AYg_20,xLXcCv45AYg_20,0,0,man_dog,seen_train,v1m
k43P7vtby-s,k43P7vtby-s_45000_55000,0,45,piano,seen_train,v2
hTkokLmh1LE,hTkokLmh1LE_380000_390000,6,20,man_ukulele,seen_train,v2
YtMnEEDnsRw,YtMnEEDnsRw_324000_334000,5,24,woman,seen_train,v2
oRQqy3WfQ40,oRQqy3WfQ40_90000_100000,1,30,man,seen_train,v2
wEeHhV20AP4,wEeHhV20AP4_320000_330000,5,20,woman,seen_train,v2
xfaa0hLcvoA,xfaa0hLcvoA_303000_313000,5,3,piano_cello_violin,seen_train,v2
UI7BtB8ytFc,UI7BtB8ytFc_18000_28000,0,18,woman,seen_train,v2
iSbZfJc1hFs,iSbZfJc1hFs_90000_100000,1,30,tabla_ukulele,seen_train,v2
2MP5Ov_H4Go,2MP5Ov_H4Go_84000_94000,1,24,cat,seen_train,v2
SKi7ES0ogLI,SKi7ES0ogLI_400000_410000,6,40,man,seen_train,v2
8cGUDi8c7a4,8cGUDi8c7a4_30000_40000,0,30,drum_guitar,seen_train,v2
vd0yiA_qhMs,vd0yiA_qhMs_20000_30000,0,20,piano,seen_train,v2
7oKjW1OIjuw,7oKjW1OIjuw_265000_275000,4,25,man,seen_train,v2
HoW3fYcshBQ,HoW3fYcshBQ_278000_288000,4,38,piano_trombone,seen_train,v2
IARj9d7KsOk,IARj9d7KsOk_5000_15000,0,5,drum,seen_train,v2
qu61nGj9W9I,qu61nGj9W9I_55000_65000,0,55,handpan,seen_train,v2
HkkaoyrOVG0,HkkaoyrOVG0_254000_264000,4,14,bird,seen_train,v2
t_6avNV-o0Y,t_6avNV-o0Y_262000_272000,4,22,man_clipper,seen_train,v2
_xugJr2blWk,_xugJr2blWk_110000_120000,1,50,trombone,seen_train,v2
k35blcO8Z7k,k35blcO8Z7k_35000_45000,0,35,woman,seen_train,v2
ychyVrSUHwo,ychyVrSUHwo_60000_70000,1,0,woman,seen_train,v2
lAHKqXbyGY0,lAHKqXbyGY0_3060000_3070000,51,0,tabla_sitar,seen_train,v2
1it_8GtNcNg,1it_8GtNcNg_180000_190000,3,0,woman_guitar,seen_train,v2
woqWkA4j8y0,woqWkA4j8y0_162000_172000,2,42,train,seen_train,v2
_DAJ3RfRVrk,_DAJ3RfRVrk_0_10000,0,0,woman,seen_train,v2
4Yptdp_tuow,4Yptdp_tuow_120000_130000,2,0,woman,seen_train,v2
Agd3SwNy8QY,Agd3SwNy8QY_10000_20000,0,10,man,seen_train,v2
MWARRiUQxLk,MWARRiUQxLk_229000_239000,3,49,bassoon,seen_train,v2
iTHTVSaUllA,iTHTVSaUllA_1260000_1270000,21,0,woman,seen_train,v2
eYmPTf1913s,eYmPTf1913s_17000_27000,0,17,woman_guitar,seen_train,v2
HWsJmIgR1Lc,HWsJmIgR1Lc_90000_100000,1,30,tank,seen_train,v2
cLmFz_WDbdw,cLmFz_WDbdw_3000_13000,0,3,truck,seen_train,v2
rcBikjdVSyQ,rcBikjdVSyQ_1015000_1025000,16,55,trombone_cello_saxophone_drum_piano,seen_train,v2
RNni2QLdLJo,RNni2QLdLJo_5000_15000,0,5,bird,seen_train,v2
fVqjdaoC9lY,fVqjdaoC9lY_280000_290000,4,40,goose,seen_train,v2
8Ia7ZEjX16A,8Ia7ZEjX16A_270000_280000,4,30,guitar_cello_violin,seen_train,v2
kYWlwgROPP0,kYWlwgROPP0_98000_108000,1,38,trumpet_violin,seen_train,v2
7TZwDTARl1U_0,7TZwDTARl1U_0,0,0,guitar,seen_train,v1m
KlGA4xlXjHg,KlGA4xlXjHg_500000_510000,8,20,woman,seen_train,v2
lAHKqXbyGY0,lAHKqXbyGY0_3011000_3021000,50,11,tabla_sitar,seen_train,v2
lAHKqXbyGY0,lAHKqXbyGY0_461000_471000,7,41,sitar,seen_train,v2
Q9x1FUhAzyo,Q9x1FUhAzyo_45000_55000,0,45,ukulele,seen_train,v2
n8s2WJXyE4o,n8s2WJXyE4o_260000_270000,4,20,man,seen_train,v2
FBsYnc6YtWM,FBsYnc6YtWM_625000_635000,10,25,boat,seen_train,v2
fY0z_ApudeM,fY0z_ApudeM_40000_50000,0,40,tuba,seen_train,v2
pzG0UnIdz5M,pzG0UnIdz5M_100000_110000,1,40,piano_trombone_trumpet,seen_train,v2
hFyQn5F5pc0,hFyQn5F5pc0_285000_295000,4,45,man,seen_train,v2
5mj2JhPAUBg,5mj2JhPAUBg_130000_140000,2,10,handpan,seen_train,v2
1jKoFDkdI3E,1jKoFDkdI3E_60000_70000,1,0,woman_guitar,seen_train,v2
cBjhptncSuw,cBjhptncSuw_15000_25000,0,15,woman_hair-dryer,seen_train,v2
cnrnkMlw3UM,cnrnkMlw3UM_650000_660000,10,50,elephant,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1465000_1475000,24,25,piano_bassoon,seen_train,v2
kgw1OadfJWA,kgw1OadfJWA,0,0,cat,seen_train,v1m
7pKgYuwH_Y4,7pKgYuwH_Y4_88000_98000,1,28,accordion_man,seen_train,v2
UKhFnMjo4zk,UKhFnMjo4zk_0_10000,0,0,flute,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_4000_14000,0,4,handpan,seen_train,v2
xLXcCv45AYg_1,xLXcCv45AYg_1,0,0,man_dog,seen_train,v1m
wdB0tV2egxE,wdB0tV2egxE_147000_157000,2,27,piano,seen_train,v2
jRnCrQehy5A,jRnCrQehy5A_346000_356000,5,46,man,seen_train,v2
DfbfwWMkEkM,DfbfwWMkEkM_0_10000,0,0,erhu,seen_train,v2
SPCx5oYxNYQ,SPCx5oYxNYQ_0_10000,0,0,guitar,seen_train,v2
6yS2h5egiqM,6yS2h5egiqM_334000_344000,5,34,saw,seen_train,v2
puugfzdXYz4,puugfzdXYz4_30000_40000,0,30,guitar_man,seen_train,v2
BQSVLgKQGM8,BQSVLgKQGM8_17000_27000,0,17,sheep,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_542000_552000,9,2,dog_man,seen_train,v2
75mMPO0x4Gs,75mMPO0x4Gs_660000_670000,11,0,man_parrot,seen_train,v2
NanMFkcGfrY,NanMFkcGfrY_60000_70000,1,0,harmonica_guitar_man,seen_train,v2
89wbeFGWzkY,89wbeFGWzkY_870000_880000,14,30,accordion_man,seen_train,v2
qE5t9VZyh_U,qE5t9VZyh_U_0_10000,0,0,duck,seen_train,v2
_jClTVEXUT8,_jClTVEXUT8_120000_130000,2,0,pipa,seen_train,v2
DJFUTQncpVs,DJFUTQncpVs_10000_20000,0,10,handpan,seen_train,v2
DNL3khFeVJ4,DNL3khFeVJ4_23000_33000,0,23,cello_violin_clarinet,seen_train,v2
3mh36Zm0lLM,3mh36Zm0lLM_0_10000,0,0,wolf,seen_train,v2
M_NFF8D5q-U,M_NFF8D5q-U_0_10000,0,0,guitar_man,seen_train,v2
Bq_d0kJRs4k,Bq_d0kJRs4k_81000_91000,1,21,dog_hair-dryer,seen_train,v2
lAHKqXbyGY0,lAHKqXbyGY0_2738000_2748000,45,38,tabla_sitar,seen_train,v2
w_xdV2dHsQ0,w_xdV2dHsQ0_170000_180000,2,50,piano_man,seen_train,v2
mGptxsrBnCs,mGptxsrBnCs_28000_38000,0,28,guitar_man,seen_train,v2
PFpMPc-LL44,PFpMPc-LL44_55000_65000,0,55,elephant,seen_train,v2
xWDA_onhzT4,xWDA_onhzT4_3000_13000,0,3,man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_4575000_4585000,76,15,accordion_guitar_man,seen_train,v2
59nkrk-av0w,59nkrk-av0w_454000_464000,7,34,man,seen_train,v2
9scT0XNxmVw,9scT0XNxmVw_410000_420000,6,50,woman,seen_train,v2
Miq9i38PfhY,Miq9i38PfhY_510000_520000,8,30,man_pipa,seen_train,v2
dcrvIgTUuxk,dcrvIgTUuxk_98000_108000,1,38,clipper,seen_train,v2
TnTw_-67mrI,TnTw_-67mrI_334000_344000,5,34,man_hair-dryer,seen_train,v2
QMj7FbST_v0,QMj7FbST_v0_0_10000,0,0,accordion,seen_train,v2
8dayofDFbqQ,8dayofDFbqQ_10000_20000,0,10,wolf,seen_train,v2
MUzcFqp-m_4,MUzcFqp-m_4_883000_893000,14,43,guitar_man,seen_train,v2
hornh-NQBHY,hornh-NQBHY_262000_272000,4,22,mower,seen_train,v2
9nJeq5Sb7sk,9nJeq5Sb7sk_146000_156000,2,26,boat,seen_train,v2
BmH773l2mTk,BmH773l2mTk,0,0,woman,seen_train,v1m
YjWmD-V9Yf8,YjWmD-V9Yf8_540000_550000,9,0,piano,seen_train,v2
Dph2gF_tc64,Dph2gF_tc64_204000_214000,3,24,man,seen_train,v2
FBsYnc6YtWM,FBsYnc6YtWM_273000_283000,4,33,boat,seen_train,v2
BGYgz_cMCYE,BGYgz_cMCYE_100000_110000,1,40,flute,seen_train,v2
Ow_xqQBeW4g,Ow_xqQBeW4g_242000_252000,4,2,man,seen_train,v2
o1mLNJDVLQA,o1mLNJDVLQA_490000_500000,8,10,man,seen_train,v2
Z0QaJdaprGk,Z0QaJdaprGk_195000_205000,3,15,guitar,seen_train,v2
FBSDQRlBgE0,FBSDQRlBgE0_310000_320000,5,10,cello_bassoon_violin,seen_train,v2
ywQ2MTeIai8,ywQ2MTeIai8_60000_70000,1,0,man,seen_train,v2
28XJmUz906g_1,28XJmUz906g_1,0,0,dog_mower,seen_train,v1m
UKhFnMjo4zk,UKhFnMjo4zk_120000_130000,2,0,flute_guitar,seen_train,v2
83hygpk4VKY,83hygpk4VKY_120000_130000,2,0,vacuum-cleaner,seen_train,v2
4HXvK9zcoyk,4HXvK9zcoyk_70000_80000,1,10,woman_guitar,seen_train,v2
JVjDa0NmfeE,JVjDa0NmfeE_16000_26000,0,16,cat,seen_train,v2
VkzxuQKSqvY,VkzxuQKSqvY_261000_271000,4,21,woman,seen_train,v2
sJv-GqgHV6s,sJv-GqgHV6s_28000_38000,0,28,tractor,seen_train,v2
tfnfiqBHgg8,tfnfiqBHgg8_0_10000,0,0,woman,seen_train,v2
OEe6c3KIUB4,OEe6c3KIUB4_45000_55000,0,45,man_motorcycle,seen_train,v2
O_udia5NhXo,O_udia5NhXo_58000_68000,0,58,tractor,seen_train,v2
MUzcFqp-m_4,MUzcFqp-m_4_614000_624000,10,14,guitar_man,seen_train,v2
A0pLvDl2eTw,A0pLvDl2eTw_262000_272000,4,22,motorcycle,seen_train,v2
hI9uL7C9_os,hI9uL7C9_os_40000_50000,0,40,handpan,seen_train,v2
mqB05HNR03g,mqB05HNR03g_160000_170000,2,40,woman,seen_train,v2
AL0JokIbyNQ,AL0JokIbyNQ_180000_190000,3,0,frying-food_man,seen_train,v2
-Be9nUG_Vzk,-Be9nUG_Vzk_7000_17000,0,7,airplane,seen_train,v2
CpCubAYD3ic,CpCubAYD3ic_225000_235000,3,45,man_clipper,seen_train,v2
3vheOi4y540_2,3vheOi4y540_2,0,0,piano,seen_train,v1m
bT3D8pRHY40_5,bT3D8pRHY40_5,0,0,man,seen_train,v1m
OTb1g25LVTw,OTb1g25LVTw_350000_360000,5,50,man,seen_train,v2
j8f8xIQivLA,j8f8xIQivLA_6000_16000,0,6,pipa,seen_train,v2
oaYIWYXFMqY,oaYIWYXFMqY_410000_420000,6,50,flute_handpan_guitar,seen_train,v2
8E_86fHC8x8,8E_86fHC8x8_205000_215000,3,25,tabla_sitar,seen_train,v2
-OMdnou20dc,-OMdnou20dc_30000_40000,0,30,vacuum-cleaner,seen_train,v2
BrmHgBKdmHQ,BrmHgBKdmHQ_5000_15000,0,5,piano,seen_train,v2
sb7fbptoNiQ,sb7fbptoNiQ_110000_120000,1,50,piano,seen_train,v2
Tbsqap_7H5Y,Tbsqap_7H5Y_3000_13000,0,3,bird,seen_train,v2
OmgS8E_5N3U,OmgS8E_5N3U_280000_290000,4,40,frying-food,seen_train,v2
7oKjW1OIjuw,7oKjW1OIjuw_275000_285000,4,35,man,seen_train,v2
JVjDa0NmfeE,JVjDa0NmfeE_173000_183000,2,53,cat,seen_train,v2
ygrrc2Saf_8_6,ygrrc2Saf_8_6,0,0,man_dog_woman,seen_train,v1m
Br7OOHUUj7M,Br7OOHUUj7M_21000_31000,0,21,woman,seen_train,v2
1LPyHiv3o_0,1LPyHiv3o_0_180000_190000,3,0,woman_vacuum-cleaner,seen_train,v2
dMfDny49sio,dMfDny49sio_30000_40000,0,30,woman_piano,seen_train,v2
HrZNB4Zvheo,HrZNB4Zvheo_28000_38000,0,28,tractor,seen_train,v2
szZjrHNBsvo,szZjrHNBsvo_29000_39000,0,29,sorna,seen_train,v2
bixCUmfS5EQ,bixCUmfS5EQ_120000_130000,2,0,tuba_trumpet_trombone,seen_train,v2
vHxVxzzbKP0,vHxVxzzbKP0_90000_100000,1,30,handpan,seen_train,v2
Mn_9MVjmMi0,Mn_9MVjmMi0_100000_110000,1,40,woman_guitar,seen_train,v2
HuFzVoyayj8,HuFzVoyayj8_426000_436000,7,6,boat,seen_train,v2
IA_ML2co-FM,IA_ML2co-FM_517000_527000,8,37,utv,seen_train,v2
yuat3l0agM4,yuat3l0agM4_10000_20000,0,10,trumpet,seen_train,v2
AUJjOSNl_Qs,AUJjOSNl_Qs_140000_150000,2,20,drum_bassoon,seen_train,v2
uHSKYPp9ufg,uHSKYPp9ufg_95000_105000,1,35,piano_violin,seen_train,v2
AlshOYjdNmM,AlshOYjdNmM_40000_50000,0,40,vacuum-cleaner,seen_train,v2
nLFb_EbokQk,nLFb_EbokQk_51000_61000,0,51,man_ukulele,seen_train,v2
0meOlo03O3g_1,0meOlo03O3g_1,0,0,piano_guitar_tabla,seen_train,v1m
vg3BwGb9eUY,vg3BwGb9eUY_579000_589000,9,39,man,seen_train,v2
wb0exb22Wxs,wb0exb22Wxs_63000_73000,1,3,marimba,seen_train,v2
